1000,1000
2000,2000
1000,1000
372,100
250,250
341,1000
210,100
137,250
408,1000
386,1000
204,250
250,250
250,250
544,1000
250,250
34,250
87,250
100,250
76,250
77,250
180,100
368,1000
250,1000
167,100
18,1000
250,250
126,100
219,1000
7,1000
250,250
11,250
86,250
45,100
12,250
21,250
97,250
1,100
38,250
111,100
204,1000
31,1000
47,100
30,100
12,1000
64,1000
37,100
128,250
100,250
100,100
3,250
140,250
161,250
12,250
152,250
18,100
91,250
250,250
250,250
5,100
116,250
41,100
4,100
5,100
64,1000
167,100
40,250
145,250
4,100
63,250
1,250
91,100
11,250
100,100
4,250
23,250
3,250
12,250
17,100
43,100
4,250
167,250
8,250
1,250
5,100
5,250
177,250
100,100
13,100
167,1000
4,250
10,250
5,250
10,100
16,100
16,100
5,250
5,100
7,250
19,250
176,100
3,250
7,100
104,250
3,250
14,250
7,250
3,100
6,100
4,250
2,250
4,250
11,100
30,250
8,100
16,100
1,100
5,100
6,100
6,100
18,100
9,250
68,100
2,100
2,100
6,250
4,100
2,100
3,100
2,100
7,250
9,100
1,100
6,100
3,100
2,100
9,100
1,100
4,100
3,100
3,100
5,100
2,100
12,100
15,100
1,100
2,100
6,100
1,100
7,250
2,100
6,100
3,100
3,100
15,100
4,250
2,100
2,100
2,100
2,100
3,100
2,100
6,100
4,100
3,100
5,100
3,100
20,100
3,100
19,100
2,100
1,100
2,100
3,100
3,100
3,100
2,100
3,100
2,100
5,100
1,100
5,100
3,100
2,100
8,100
3,100
7,100
2,100
3,100
4,100
1,100
7,100
3,100
1,100
1,100
3,100
2,100
1,100
2,100
7,100
2,100
3,100
2,100
2,100
3,100
4,100
2,100
11,100
1,100
1,100
2,100
2,100
3,100
2,100
2,100
1,100
3,100
5,100
6,100
2,100
1,100
2,250
2,100
1,100
1,100
1,100
4,100
2,100
1,100
5,100
1,100
2,100
1,100
0,100
3,100
5,100
2,100
2,100
4,100
2,100
5,100
2,100
1,100
4,100
2,100
5,100
2,100
3,250
1,100
1,100
4,100
1,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
53,100
0,100
0,100
7,100
0,100
0,100
0,100
5,100
0,100
1,100
2,100
0,100
0,100
1,100
0,100
0,100
6,100
0,100
3,100
2,100
2,100
4,100
0,100
3,100
0,100
0,100
0,100
1,100
0,100
25,100
0,100
0,100
0,100
0,100
0,100
0,100
2,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
1,100
0,100
0,100
0,100
0,100
0,100
0,100
1,100
3,100
0,100
0,100
185,100
0,100
0,100
1,100
0,100
7,100
0,100
0,100
2,100
1,100
0,100
0,100
3,100
0,100
0,100
0,100
2,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
1,100
2,100
2,100
0,100
2,100
2,100
2,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
1,100
0,100
2,100
0,100
0,100
47,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
2,100
3,100
0,100
2,100
0,100
0,100
0,100
8,100
1,100
0,100
0,100
0,100
37,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
5,100
0,100
0,100
0,100
0,100
1,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
2,100
0,100
0,100
2,100
2,100
0,100
0,100
0,100
0,100
0,100
0,100
39,100
4,100
2,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
1,100
0,100
0,100
0,100
0,100
0,100
34,100
1,100
2,100
0,100
3,100
5,100
0,100
36,100
0,100
0,100
0,100
0,100
0,100
0,100
6,100
0,100
0,100
0,100
2,100
0,100
0,100
0,100
0,100
0,100
7,100
46,100
0,100
10,100
0,100
0,100
0,100
0,100
1,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
4,100
0,100
3,100
0,100
1,100
60,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
1,100
3,100
0,100
0,100
1,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
4,100
0,100
0,100
0,100
0,100
0,100
0,100
23,100
6,100
0,100
2,100
0,100
0,100
0,100
0,100
0,100
4,100
0,100
20,100
0,100
0,100
0,100
0,100
0,100
0,100
1,100
6,100
3,100
10,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
2,100
3,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
1,100
0,100
0,100
0,100
4,100
1,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
2,100
0,100
0,100
0,100
1,100
2,100
9,100
0,100
0,100
18,100
5,100
3,100
0,100
0,100
4,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
6,100
3,100
0,100
2,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
1,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
2,100
0,100
0,100
2,100
0,100
0,100
0,100
0,100
0,100
0,100
12,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
2,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
6,100
0,100
0,100
0,100
0,100
1,100
1,100
0,100
0,100
0,100
0,100
4,100
5,100
0,100
0,100
0,100
0,100
0,100
0,100
6,100
0,100
0,100
1,100
0,100
0,100
0,100
0,100
0,100
0,100
4,100
0,100
0,100
0,100
0,100
0,100
0,100
3,100
4,100
0,100
1,100
0,100
5,100
0,100
0,100
0,100
0,100
0,100
0,100
5,100
0,100
0,100
0,100
1,100
2,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
27,1000
2,250
0,100
1,100
0,100
0,100
0,100
0,100
2,100
2,100
3,100
0,100
0,100
1,100
0,100
63,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
13,100
126,100
0,100
22,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
15,100
1,100
0,100
0,100
0,100
0,100
0,100
3,100
2,100
1,100
0,100
1,100
1,100
0,100
0,100
0,100
12,100
0,100
0,100
0,100
0,100
76,100
0,100
0,100
23,100
3,100
0,100
2,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
13,100
0,100
0,100
0,100
3,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
2,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
6,100
0,100
0,100
4,100
0,100
0,100
12,100
9,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
1,100
0,100
5,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
1,100
0,100
11,100
0,100
5,100
0,100
2,100
0,100
0,100
3,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
1,100
0,100
0,100
0,100
0,100
0,100
0,100
1,100
0,100
0,100
0,100
0,100
0,100
0,100
2,100
3,100
0,100
2,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
1,100
0,100
0,100
0,100
0,100
0,100
0,100
3,100
0,100
1,100
0,100
0,100
3,100
0,100
3,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
1,100
0,100
0,100
4,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
4,100
0,100
1,100
0,100
1,100
0,100
0,100
3,100
0,100
0,100
0,100
2,100
0,100
0,100
5,100
3,100
2,100
0,100
0,100
1,100
0,100
0,100
0,100
9,100
0,100
0,100
0,100
0,100
0,100
0,100
3,100
0,100
1,100
3,100
0,100
1,100
2,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
4,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
0,100
8,100
0,100
0,100
0,100
0,100
